question_id,condition,prompt_version,source,domain,model_code,model_name,prompt_text,expected_answer,raw_output,token_count,truncated,long_output,thinking_tokens,logprob_mean,logprob_min,logprob_first,retry_count,error,timestamp
C1-001,C1,clear,triviaqa,general,M3,gpt-oss:120b-cloud,What was first worn by British soldiers in India in 1845?,Khaki,"The British Indian Army first introduced **khaki‑coloured “drill” uniform** (the first khaki uniform) for its troops in India in 1845, during the First Anglo‑Sikh War. This lightweight, earth‑tone cloth replaced the bright red and other traditional British colours and became the standard field dress for soldiers in the sub‑continent.",910,0,0,554,,,,0,,2026-05-28T22:23:02
C1-001,C4,ambiguous,triviaqa,general,M3,gpt-oss:120b-cloud,What was first worn by British soldiers?,Khaki,The first standardised uniform for British soldiers was the **red coat** – a scarlet woolen jacket (often with white‑ or buff‑coloured breeches) that began to be issued in the 1660s under King Charles II and became the iconic “redcoat” of the British Army.,242,0,0,122,,,,0,,2026-05-28T22:23:08
C1-002,C1,clear,triviaqa,general,M3,gpt-oss:120b-cloud,Which US gangster was released from Alcatraz prison in November 1939?,Al Capone,"The gangster was **Al Capone**, who was released from Alcatraz on 16 November 1939.",195,0,0,98,,,,0,,2026-05-28T22:23:12
C1-002,C4,ambiguous,triviaqa,general,M3,gpt-oss:120b-cloud,Which US gangster was released from Alcatraz prison?,Al Capone,"The gangster was **Al Capone**, who was transferred to Alcatraz in 1934 and was released from the island prison in 1939 due to his failing health.",251,0,0,125,,,,0,,2026-05-28T22:23:18
C1-003,C1,clear,triviaqa,general,M3,gpt-oss:120b-cloud,Of which tribe of Red Indians was Geronimo a chief,Apache,Geronimo was a chief of the **Chiricahua Apache** tribe.,69,0,0,28,,,,0,,2026-05-28T22:23:20
C1-003,C4,ambiguous,triviaqa,general,M3,gpt-oss:120b-cloud,Of which tribe of Red Indians was Geronimo a chief,Apache,Geronimo was a chief of the **Apache**—specifically the **Bedonkohe band of the Chiricahua Apache** tribe.,137,0,0,63,,,,0,,2026-05-28T22:23:23
C1-004,C1,clear,triviaqa,general,M3,gpt-oss:120b-cloud,Which rank of the RAF is equivalent to Major in the British Army?,Squadron Leader,The RAF rank equivalent to a British Army **Major** is **Squadron Leader**.,113,0,0,63,,,,0,,2026-05-28T22:23:26
C1-004,C4,ambiguous,triviaqa,general,M3,gpt-oss:120b-cloud,Which rank of the RAF is equivalent to Major?,Squadron Leader,"In the Royal Air Force, the rank equivalent to an **Army Major** is **Squadron Leader**.",93,0,0,49,,,,0,,2026-05-28T22:23:28
C1-005,C1,clear,triviaqa,general,M3,gpt-oss:120b-cloud,Name the capital city of the Canadian Province of British Columbia?,VICTORIA,The capital city of British Columbia is **Victoria**.,47,0,0,20,,,,0,,2026-05-28T22:23:30
C1-005,C4,ambiguous,triviaqa,general,M3,gpt-oss:120b-cloud,Name the capital city of the Canadian Province?,VICTORIA,"Here are the provincial capitals of Canada:

| Province                     | Capital City |
|-----------------------------|--------------|
| Alberta                     | Edmonton |
| British Columbia           | Victoria |
| Manitoba                    | Winnipeg |
| New Brunswick               | Fredericton |
| Newfoundland and Labrador  | St. John’s |
| Nova Scotia                 | Halifax |
| Ontario                     | Toronto |
| Prince Edward Island        | Charlottetown |
| Quebec                      | Quebec City |
| Saskatchewan                | Regina |",256,0,0,89,,,,0,,2026-05-28T22:23:34
